id,orig_word_count,orig_sentence_count,orig_avg_sentence_length,orig_avg_word_length,orig_unique_word_ratio,orig_content_word_ratio,orig_punctuation_count,orig_capital_letter_ratio,summ_word_count,summ_sentence_count,summ_avg_sentence_length,summ_avg_word_length,summ_unique_word_ratio,summ_content_word_ratio,summ_punctuation_count,summ_capital_letter_ratio
273,82,3,27.333333333333332,5.463414634146342,0.7073170731707317,0.573170731707317,11,0.021235521235521235,79,1,79.0,5.632911392405063,0.7215189873417721,0.5949367088607594,8,0.021359223300970873
274,70,3,23.333333333333332,5.914285714285715,0.7285714285714285,0.5285714285714286,5,0.006276150627615063,67,1,67.0,6.134328358208955,0.746268656716418,0.5522388059701493,2,0.00631578947368421
275,82,3,27.333333333333332,5.317073170731708,0.7195121951219512,0.5487804878048781,6,0.005870841487279843,79,1,79.0,5.481012658227848,0.7341772151898734,0.569620253164557,3,0.005905511811023622
276,85,4,21.25,5.070588235294117,0.6470588235294118,0.5058823529411764,8,0.007952286282306162,30,1,30.0,5.8,0.7666666666666667,0.5,0,0.009852216748768473
277,88,2,44.0,4.579545454545454,0.6022727272727273,0.5,8,0.006224066390041493,86,1,86.0,4.662790697674419,0.6046511627906976,0.5116279069767442,6,0.00625
278,84,3,28.0,4.916666666666667,0.6547619047619048,0.5357142857142857,9,0.020491803278688523,81,1,81.0,5.061728395061729,0.6666666666666666,0.5555555555555556,6,0.020618556701030927
279,83,3,27.666666666666668,5.192771084337349,0.7108433734939759,0.5301204819277109,5,0.005952380952380952,80,1,80.0,5.35,0.725,0.55,2,0.005988023952095809
280,83,3,27.666666666666668,4.9156626506024095,0.6385542168674698,0.5180722891566265,8,0.014522821576763486,80,1,80.0,5.0625,0.65,0.5375,5,0.014613778705636743
281,80,3,26.666666666666668,4.9,0.725,0.525,6,0.0064516129032258064,77,1,77.0,5.0519480519480515,0.7402597402597403,0.5454545454545454,3,0.006493506493506494
282,74,3,24.666666666666668,5.581081081081081,0.8243243243243243,0.5945945945945946,6,0.006276150627615063,71,1,71.0,5.774647887323944,0.8450704225352113,0.6197183098591549,3,0.00631578947368421
283,78,3,26.0,5.397435897435898,0.7307692307692307,0.5641025641025641,7,0.018556701030927835,75,1,75.0,5.573333333333333,0.7466666666666667,0.5866666666666667,4,0.01867219917012448
284,82,3,27.333333333333332,4.695121951219512,0.6585365853658537,0.5,6,0.010869565217391304,79,1,79.0,4.8354430379746836,0.6708860759493671,0.5189873417721519,3,0.010940919037199124
285,83,3,27.666666666666668,5.397590361445783,0.6746987951807228,0.5301204819277109,10,0.027131782945736434,80,1,80.0,5.5625,0.6875,0.55,7,0.02729044834307992
286,87,3,29.0,5.160919540229885,0.6896551724137931,0.5172413793103449,12,0.026871401151631478,84,1,84.0,5.309523809523809,0.7023809523809523,0.5357142857142857,9,0.02702702702702703
287,97,3,32.333333333333336,4.690721649484536,0.6391752577319587,0.5257731958762887,15,0.031835205992509365,94,1,94.0,4.808510638297872,0.648936170212766,0.5425531914893617,12,0.032015065913371
288,77,4,19.25,4.9480519480519485,0.7402597402597403,0.5454545454545454,7,0.011160714285714286,43,1,43.0,5.093023255813954,0.8837209302325582,0.5813953488372093,2,0.011673151750972763
289,79,4,19.75,5.30379746835443,0.7848101265822784,0.5949367088607594,7,0.010245901639344262,41,1,41.0,5.317073170731708,0.8292682926829268,0.5853658536585366,1,0.011764705882352941
290,84,2,42.0,4.940476190476191,0.6666666666666666,0.47619047619047616,9,0.03711340206185567,82,1,82.0,5.036585365853658,0.6707317073170732,0.4878048780487805,7,0.037267080745341616
291,79,3,26.333333333333332,5.556962025316456,0.7341772151898734,0.569620253164557,12,0.013861386138613862,76,1,76.0,5.7368421052631575,0.75,0.5921052631578947,9,0.013944223107569721
292,91,3,30.333333333333332,5.010989010989011,0.6923076923076923,0.5054945054945055,10,0.022684310018903593,42,1,42.0,4.690476190476191,0.7142857142857143,0.47619047619047616,0,0.04310344827586207
293,76,3,25.333333333333332,5.447368421052632,0.7763157894736842,0.5526315789473685,9,0.010416666666666666,73,1,73.0,5.63013698630137,0.7945205479452054,0.5753424657534246,6,0.010482180293501049
294,83,3,27.666666666666668,5.132530120481928,0.7349397590361446,0.5783132530120482,10,0.01606425702811245,80,1,80.0,5.2875,0.75,0.6,7,0.01616161616161616
295,73,3,24.333333333333332,5.273972602739726,0.726027397260274,0.547945205479452,5,0.02702702702702703,70,1,70.0,5.457142857142857,0.7428571428571429,0.5714285714285714,2,0.027210884353741496
296,79,3,26.333333333333332,5.139240506329114,0.6582278481012658,0.5316455696202531,10,0.010638297872340425,76,1,76.0,5.302631578947368,0.6710526315789473,0.5526315789473685,7,0.010706638115631691
297,68,3,22.666666666666668,5.602941176470588,0.7205882352941176,0.5588235294117647,13,0.006896551724137931,65,1,65.0,5.815384615384615,0.7384615384615385,0.5846153846153846,10,0.006944444444444444
298,76,4,19.0,5.2894736842105265,0.7368421052631579,0.4868421052631579,11,0.008583690987124463,42,1,42.0,5.333333333333333,0.8333333333333334,0.47619047619047616,4,0.007662835249042145
299,68,4,17.0,5.705882352941177,0.6911764705882353,0.5882352941176471,10,0.008988764044943821,21,1,21.0,6.571428571428571,0.9523809523809523,0.6190476190476191,0,0.012658227848101266
300,73,3,24.333333333333332,5.972602739726027,0.7671232876712328,0.5616438356164384,11,0.006060606060606061,70,1,70.0,6.185714285714286,0.7857142857142857,0.5857142857142857,8,0.006097560975609756
301,80,3,26.666666666666668,4.7625,0.725,0.5,5,0.0066518847006651885,77,1,77.0,4.909090909090909,0.7402597402597403,0.5194805194805194,2,0.006696428571428571
302,73,4,18.25,5.205479452054795,0.7534246575342466,0.4931506849315068,11,0.011389521640091117,33,1,33.0,5.848484848484849,0.9393939393939394,0.5454545454545454,1,0.009009009009009009
303,89,3,29.666666666666668,4.235955056179775,0.6629213483146067,0.5168539325842697,5,0.006578947368421052,86,1,86.0,4.348837209302325,0.6744186046511628,0.5348837209302325,2,0.006622516556291391
304,77,3,25.666666666666668,5.090909090909091,0.7272727272727273,0.4935064935064935,13,0.006622516556291391,53,1,53.0,4.867924528301887,0.8113207547169812,0.5094339622641509,7,0.006666666666666667
305,80,3,26.666666666666668,5.1125,0.725,0.575,7,0.008421052631578947,77,1,77.0,5.2727272727272725,0.7402597402597403,0.5974025974025974,4,0.00847457627118644
306,67,3,22.333333333333332,5.492537313432836,0.746268656716418,0.5970149253731343,8,0.009389671361502348,64,1,64.0,5.703125,0.765625,0.625,5,0.009456264775413711
307,85,3,28.333333333333332,4.317647058823529,0.6823529411764706,0.5058823529411764,10,0.006802721088435374,82,1,82.0,4.439024390243903,0.6951219512195121,0.524390243902439,7,0.00684931506849315
308,74,3,24.666666666666668,5.662162162162162,0.7432432432432432,0.581081081081081,9,0.006211180124223602,71,1,71.0,5.859154929577465,0.7605633802816901,0.6056338028169014,6,0.00625
309,74,3,24.666666666666668,5.4324324324324325,0.7297297297297297,0.5405405405405406,8,0.0064516129032258064,71,1,71.0,5.619718309859155,0.7464788732394366,0.5633802816901409,5,0.006493506493506494
310,79,3,26.333333333333332,5.10126582278481,0.6455696202531646,0.5822784810126582,10,0.0064516129032258064,76,1,76.0,5.2631578947368425,0.6578947368421053,0.6052631578947368,7,0.006493506493506494
311,72,3,24.0,5.625,0.7638888888888888,0.6388888888888888,10,0.019313304721030045,69,1,69.0,5.826086956521739,0.782608695652174,0.6666666666666666,7,0.019438444924406047
312,75,3,25.0,4.786666666666667,0.68,0.52,8,0.011764705882352941,72,1,72.0,4.944444444444445,0.6944444444444444,0.5416666666666666,5,0.011848341232227487
313,69,3,23.0,5.130434782608695,0.7536231884057971,0.5797101449275363,9,0.007263922518159807,66,1,66.0,5.318181818181818,0.7727272727272727,0.6060606060606061,6,0.007317073170731708
314,80,3,26.666666666666668,5.1,0.725,0.4875,8,0.010570824524312896,77,1,77.0,5.259740259740259,0.7402597402597403,0.5064935064935064,5,0.010638297872340425
315,68,3,22.666666666666668,4.852941176470588,0.6176470588235294,0.5,5,0.007653061224489796,65,1,65.0,5.030769230769231,0.6307692307692307,0.5230769230769231,2,0.007712082262210797
316,75,3,25.0,4.44,0.68,0.5066666666666667,5,0.020100502512562814,72,1,72.0,4.583333333333333,0.6944444444444444,0.5277777777777778,2,0.020253164556962026
317,85,3,28.333333333333332,5.047058823529412,0.7176470588235294,0.611764705882353,5,0.016,82,1,82.0,5.195121951219512,0.7317073170731707,0.6341463414634146,2,0.01609657947686117
318,70,4,17.5,5.328571428571428,0.5571428571428572,0.5714285714285714,6,0.009174311926605505,35,1,35.0,5.3428571428571425,0.7714285714285715,0.6285714285714286,1,0.00909090909090909
319,77,2,38.5,5.285714285714286,0.7662337662337663,0.5454545454545454,8,0.004228329809725159,75,1,75.0,5.4,0.7733333333333333,0.56,6,0.004246284501061571
320,72,3,24.0,5.694444444444445,0.7777777777777778,0.5694444444444444,7,0.006355932203389831,69,1,69.0,5.898550724637682,0.7971014492753623,0.5942028985507246,4,0.006396588486140725
321,76,3,25.333333333333332,5.105263157894737,0.7368421052631579,0.5394736842105263,6,0.006564551422319475,73,1,73.0,5.273972602739726,0.7534246575342466,0.5616438356164384,3,0.006607929515418502
322,84,4,21.0,4.571428571428571,0.6904761904761905,0.4642857142857143,10,0.017660044150110375,46,1,46.0,4.760869565217392,0.8260869565217391,0.5,2,0.01937984496124031
323,74,3,24.666666666666668,4.8108108108108105,0.7567567567567568,0.4594594594594595,5,0.014150943396226415,71,1,71.0,4.971830985915493,0.7746478873239436,0.4788732394366197,2,0.014251781472684086
324,85,3,28.333333333333332,4.623529411764705,0.6,0.4588235294117647,12,0.0064794816414686825,82,1,82.0,4.7560975609756095,0.6097560975609756,0.47560975609756095,9,0.006521739130434782
325,74,3,24.666666666666668,5.175675675675675,0.7162162162162162,0.5405405405405406,7,0.006772009029345372,71,1,71.0,5.352112676056338,0.7323943661971831,0.5633802816901409,4,0.006818181818181818
326,82,3,27.333333333333332,4.658536585365853,0.5975609756097561,0.4268292682926829,4,0.006535947712418301,79,1,79.0,4.7974683544303796,0.6075949367088608,0.4430379746835443,1,0.006578947368421052
327,72,3,24.0,5.597222222222222,0.75,0.5972222222222222,5,0.01279317697228145,69,1,69.0,5.797101449275362,0.7681159420289855,0.6231884057971014,2,0.012875536480686695
328,70,2,35.0,5.171428571428572,0.7285714285714285,0.5714285714285714,10,0.004750593824228029,68,1,68.0,5.294117647058823,0.7352941176470589,0.5882352941176471,8,0.00477326968973747
329,76,3,25.333333333333332,5.118421052631579,0.6710526315789473,0.47368421052631576,9,0.006593406593406593,73,1,73.0,5.287671232876712,0.684931506849315,0.4931506849315068,6,0.00663716814159292
330,79,3,26.333333333333332,5.113924050632911,0.759493670886076,0.5569620253164557,9,0.021231422505307854,76,1,76.0,5.276315789473684,0.7763157894736842,0.5789473684210527,6,0.021367521367521368
331,72,2,36.0,5.486111111111111,0.6944444444444444,0.5416666666666666,11,0.004415011037527594,70,1,70.0,5.614285714285714,0.7,0.5571428571428572,9,0.004434589800443459
332,75,4,18.75,4.946666666666666,0.72,0.5066666666666667,8,0.009237875288683603,33,1,33.0,5.848484848484849,0.9090909090909091,0.6363636363636364,1,0.008928571428571428
333,67,3,22.333333333333332,5.522388059701493,0.7910447761194029,0.4925373134328358,5,0.00702576112412178,64,1,64.0,5.734375,0.8125,0.515625,2,0.007075471698113208
334,76,4,19.0,5.223684210526316,0.75,0.5131578947368421,5,0.008565310492505354,37,1,37.0,5.243243243243243,0.7837837837837838,0.5135135135135135,0,0.008695652173913044
335,73,3,24.333333333333332,5.3561643835616435,0.7397260273972602,0.5616438356164384,9,0.006607929515418502,70,1,70.0,5.542857142857143,0.7571428571428571,0.5857142857142857,6,0.0066518847006651885
336,68,3,22.666666666666668,5.617647058823529,0.75,0.6176470588235294,10,0.011389521640091117,65,1,65.0,5.8307692307692305,0.7692307692307693,0.6461538461538462,7,0.011467889908256881
337,76,3,25.333333333333332,5.355263157894737,0.7368421052631579,0.5921052631578947,7,0.00631578947368421,73,1,73.0,5.534246575342466,0.7534246575342466,0.6164383561643836,4,0.006355932203389831
338,71,2,35.5,5.647887323943662,0.6901408450704225,0.4788732394366197,9,0.013043478260869565,69,1,69.0,5.782608695652174,0.6956521739130435,0.4927536231884058,7,0.013100436681222707
339,68,2,34.0,5.705882352941177,0.75,0.5588235294117647,12,0.0045045045045045045,37,1,37.0,5.72972972972973,0.8108108108108109,0.5675675675675675,4,0.00823045267489712
340,85,3,28.333333333333332,5.305882352941176,0.5882352941176471,0.4823529411764706,12,0.03143418467583497,82,1,82.0,5.463414634146342,0.5975609756097561,0.5,9,0.03162055335968379
341,83,3,27.666666666666668,4.686746987951807,0.6746987951807228,0.5301204819277109,10,0.010893246187363835,80,1,80.0,4.825,0.6875,0.55,7,0.010964912280701754
342,74,3,24.666666666666668,5.283783783783784,0.6621621621621622,0.5675675675675675,7,0.006564551422319475,71,1,71.0,5.464788732394366,0.676056338028169,0.5915492957746479,4,0.006607929515418502
343,80,3,26.666666666666668,4.575,0.625,0.5,9,0.013953488372093023,77,1,77.0,4.714285714285714,0.6363636363636364,0.5194805194805194,6,0.01405152224824356
344,72,3,24.0,5.388888888888889,0.6805555555555556,0.5416666666666666,9,0.013392857142857142,69,1,69.0,5.579710144927536,0.6956521739130435,0.5652173913043478,6,0.01348314606741573
345,73,3,24.333333333333332,5.205479452054795,0.7123287671232876,0.5342465753424658,6,0.011210762331838564,70,1,70.0,5.385714285714286,0.7285714285714285,0.5571428571428572,3,0.011286681715575621
346,70,3,23.333333333333332,5.228571428571429,0.6857142857142857,0.5285714285714286,5,0.0069767441860465115,67,1,67.0,5.417910447761194,0.7014925373134329,0.5522388059701493,2,0.00702576112412178
347,69,3,23.0,5.0,0.7246376811594203,0.5072463768115942,9,0.007425742574257425,66,1,66.0,5.181818181818182,0.7424242424242424,0.5303030303030303,6,0.007481296758104738
348,75,3,25.0,4.906666666666666,0.6933333333333334,0.5333333333333333,6,0.006880733944954129,72,1,72.0,5.069444444444445,0.7083333333333334,0.5555555555555556,3,0.006928406466512702
349,74,3,24.666666666666668,5.391891891891892,0.7027027027027027,0.5675675675675675,9,0.0064794816414686825,71,1,71.0,5.577464788732394,0.7183098591549296,0.5915492957746479,6,0.006521739130434782
350,68,3,22.666666666666668,5.661764705882353,0.6617647058823529,0.5735294117647058,7,0.006741573033707865,65,1,65.0,5.876923076923077,0.676923076923077,0.6,4,0.006787330316742082
351,73,3,24.333333333333332,5.328767123287672,0.7123287671232876,0.5205479452054794,13,0.011210762331838564,70,1,70.0,5.514285714285714,0.7285714285714285,0.5428571428571428,10,0.011286681715575621
352,76,2,38.0,5.315789473684211,0.6578947368421053,0.4868421052631579,8,0.0042643923240938165,74,1,74.0,5.4324324324324325,0.6621621621621622,0.5,6,0.004282655246252677
353,83,3,27.666666666666668,4.674698795180723,0.6987951807228916,0.5060240963855421,12,0.010917030567685589,60,1,60.0,4.883333333333334,0.75,0.55,6,0.011594202898550725
354,78,3,26.0,4.67948717948718,0.6923076923076923,0.48717948717948717,10,0.0069767441860465115,75,1,75.0,4.826666666666667,0.7066666666666667,0.5066666666666667,7,0.00702576112412178
355,61,3,20.333333333333332,5.885245901639344,0.7704918032786885,0.5737704918032787,5,0.014563106796116505,58,1,58.0,6.137931034482759,0.7931034482758621,0.603448275862069,2,0.014669926650366748
356,74,3,24.666666666666668,5.337837837837838,0.7027027027027027,0.581081081081081,12,0.010964912280701754,71,1,71.0,5.52112676056338,0.7183098591549296,0.6056338028169014,9,0.011037527593818985
357,81,3,27.0,4.925925925925926,0.7037037037037037,0.49382716049382713,9,0.01282051282051282,78,1,78.0,5.076923076923077,0.717948717948718,0.5128205128205128,6,0.012903225806451613
358,73,3,24.333333333333332,4.945205479452055,0.6712328767123288,0.5616438356164384,7,0.011737089201877934,70,1,70.0,5.114285714285714,0.6857142857142857,0.5857142857142857,4,0.01182033096926714
359,71,3,23.666666666666668,5.211267605633803,0.7746478873239436,0.5774647887323944,9,0.011655011655011656,68,1,68.0,5.397058823529412,0.7941176470588235,0.6029411764705882,6,0.011737089201877934
360,70,3,23.333333333333332,5.4,0.7,0.5428571428571428,6,0.009070294784580499,67,1,67.0,5.597014925373134,0.7164179104477612,0.5671641791044776,3,0.0091324200913242
361,78,3,26.0,4.82051282051282,0.6282051282051282,0.5128205128205128,9,0.00909090909090909,75,1,75.0,4.973333333333334,0.64,0.5333333333333333,6,0.009153318077803204
362,79,3,26.333333333333332,4.379746835443038,0.7088607594936709,0.5189873417721519,12,0.007317073170731708,76,1,76.0,4.5131578947368425,0.7236842105263158,0.5394736842105263,9,0.007371007371007371
363,80,3,26.666666666666668,5.15,0.7125,0.5125,9,0.02510460251046025,77,1,77.0,5.311688311688312,0.7272727272727273,0.5324675324675324,6,0.02526315789473684
364,63,3,21.0,6.222222222222222,0.7777777777777778,0.5555555555555556,6,0.006696428571428571,60,1,60.0,6.483333333333333,0.8,0.5833333333333334,3,0.006741573033707865
365,71,3,23.666666666666668,5.309859154929577,0.6056338028169014,0.5352112676056338,13,0.009216589861751152,68,1,68.0,5.5,0.6176470588235294,0.5588235294117647,10,0.009280742459396751
366,88,3,29.333333333333332,4.670454545454546,0.6477272727272727,0.5,11,0.012526096033402923,85,1,85.0,4.8,0.6588235294117647,0.5176470588235295,8,0.012605042016806723
367,77,3,25.666666666666668,4.935064935064935,0.7662337662337663,0.5064935064935064,9,0.024719101123595506,74,1,74.0,5.094594594594595,0.7837837837837838,0.527027027027027,6,0.024886877828054297
368,70,3,23.333333333333332,5.928571428571429,0.7142857142857143,0.5857142857142857,12,0.006355932203389831,67,1,67.0,6.149253731343284,0.7313432835820896,0.6119402985074627,9,0.006396588486140725
369,70,2,35.0,5.242857142857143,0.7428571428571429,0.6142857142857143,8,0.004672897196261682,68,1,68.0,5.367647058823529,0.75,0.6323529411764706,6,0.004694835680751174
370,69,3,23.0,5.115942028985507,0.7536231884057971,0.5362318840579711,8,0.0072992700729927005,66,1,66.0,5.303030303030303,0.7727272727272727,0.5606060606060606,5,0.007352941176470588
371,71,3,23.666666666666668,5.394366197183099,0.7887323943661971,0.5774647887323944,9,0.020454545454545454,68,1,68.0,5.588235294117647,0.8088235294117647,0.6029411764705882,6,0.020594965675057208
372,103,4,25.75,6.223300970873787,0.7378640776699029,0.6310679611650486,11,0.00546448087431694,41,1,41.0,6.926829268292683,0.8780487804878049,0.6829268292682927,2,0.006211180124223602
373,94,4,23.5,7.287234042553192,0.7872340425531915,0.7340425531914894,8,0.005194805194805195,36,1,36.0,7.666666666666667,0.8888888888888888,0.75,0,0.006430868167202572
374,100,4,25.0,6.83,0.73,0.68,9,0.00517464424320828,38,1,38.0,7.2368421052631575,0.8947368421052632,0.7368421052631579,0,0.00641025641025641
375,101,4,25.25,6.861386138613861,0.7524752475247525,0.7029702970297029,11,0.005115089514066497,48,1,48.0,6.458333333333333,0.8125,0.7083333333333334,6,0.005698005698005698
376,96,4,24.0,6.822916666666667,0.71875,0.71875,9,0.005398110661268556,34,1,34.0,6.764705882352941,0.9411764705882353,0.7941176470588235,1,0.007633587786259542
377,97,4,24.25,6.525773195876289,0.7010309278350515,0.7319587628865979,10,0.005563282336578581,42,1,42.0,7.214285714285714,0.7619047619047619,0.7619047619047619,3,0.005865102639296188
378,87,4,21.75,7.448275862068965,0.8390804597701149,0.7701149425287356,5,0.0054869684499314125,38,1,38.0,8.0,0.9473684210526315,0.8157894736842105,0,0.005865102639296188
379,89,4,22.25,7.449438202247191,0.8426966292134831,0.6966292134831461,6,0.006711409395973154,44,1,44.0,7.590909090909091,0.9090909090909091,0.7045454545454546,1,0.007978723404255319
380,99,4,24.75,6.737373737373737,0.7777777777777778,0.6767676767676768,13,0.005319148936170213,47,1,47.0,6.808510638297872,0.851063829787234,0.7021276595744681,5,0.00554016620498615
381,95,4,23.75,7.568421052631579,0.7052631578947368,0.7263157894736842,11,0.004987531172069825,45,1,45.0,7.533333333333333,0.8,0.7333333333333333,4,0.005277044854881266
382,93,4,23.25,6.774193548387097,0.7956989247311828,0.7419354838709677,7,0.005594405594405594,41,1,41.0,7.2926829268292686,0.926829268292683,0.7804878048780488,1,0.005917159763313609
383,91,4,22.75,7.373626373626373,0.8131868131868132,0.7582417582417582,6,0.007947019867549669,33,1,33.0,8.424242424242424,0.9393939393939394,0.8181818181818182,0,0.00967741935483871
384,94,5,18.8,7.191489361702128,0.7021276595744681,0.6808510638297872,9,0.006578947368421052,34,1,34.0,7.323529411764706,0.9117647058823529,0.7352941176470589,0,0.0070921985815602835
385,94,4,23.5,6.75531914893617,0.8191489361702128,0.723404255319149,12,0.008379888268156424,38,1,38.0,7.684210526315789,0.9210526315789473,0.7631578947368421,2,0.0061162079510703364
386,88,4,22.0,6.75,0.7613636363636364,0.6931818181818182,9,0.005952380952380952,39,1,39.0,7.128205128205129,0.8717948717948718,0.717948717948718,2,0.006369426751592357
387,92,4,23.0,7.021739130434782,0.782608695652174,0.6956521739130435,11,0.005509641873278237,43,1,43.0,6.837209302325581,0.8837209302325582,0.6976744186046512,3,0.006006006006006006
388,91,4,22.75,6.549450549450549,0.8461538461538461,0.7252747252747253,11,0.005925925925925926,42,1,42.0,6.690476190476191,0.8571428571428571,0.7142857142857143,4,0.006289308176100629
389,90,5,18.0,7.122222222222222,0.7555555555555555,0.7111111111111111,9,0.006934812760055479,35,1,35.0,8.0,0.9428571428571428,0.7714285714285715,0,0.006369426751592357
390,91,5,18.2,7.142857142857143,0.7362637362637363,0.7362637362637363,9,0.006839945280437756,37,1,37.0,7.1891891891891895,0.8378378378378378,0.7297297297297297,3,0.006688963210702341
391,93,5,18.6,7.172043010752688,0.8064516129032258,0.6666666666666666,10,0.006675567423230975,39,1,39.0,7.128205128205129,0.8717948717948718,0.717948717948718,4,0.00641025641025641
392,88,4,22.0,6.965909090909091,0.8409090909090909,0.7727272727272727,8,0.0072254335260115606,36,1,36.0,7.944444444444445,0.9444444444444444,0.8611111111111112,0,0.009345794392523364
393,86,5,17.2,7.465116279069767,0.8488372093023255,0.7674418604651163,6,0.006934812760055479,35,1,35.0,7.8,0.9428571428571428,0.8285714285714286,0,0.006514657980456026
394,89,5,17.8,6.955056179775281,0.8089887640449438,0.7415730337078652,8,0.00715307582260372,36,1,36.0,7.861111111111111,0.9166666666666666,0.7777777777777778,2,0.006329113924050633
395,88,5,17.6,7.340909090909091,0.8181818181818182,0.75,5,0.006868131868131868,34,1,34.0,7.294117647058823,0.9117647058823529,0.7941176470588235,0,0.0071174377224199285
396,88,5,17.6,7.295454545454546,0.7613636363636364,0.7272727272727273,7,0.006925207756232687,34,1,34.0,7.647058823529412,0.8823529411764706,0.7647058823529411,0,0.006825938566552901
397,91,5,18.2,6.78021978021978,0.7692307692307693,0.7032967032967034,11,0.007183908045977011,37,1,37.0,6.783783783783784,0.8648648648648649,0.7297297297297297,4,0.007067137809187279
398,91,5,18.2,6.9010989010989015,0.7252747252747253,0.6593406593406593,12,0.007082152974504249,32,1,32.0,7.46875,0.875,0.6875,2,0.007462686567164179
399,84,5,16.8,7.535714285714286,0.8571428571428571,0.7738095238095238,6,0.007052186177715092,34,1,34.0,7.852941176470588,0.9705882352941176,0.7941176470588235,0,0.006688963210702341
400,96,6,16.0,6.875,0.7395833333333334,0.7083333333333334,11,0.008064516129032258,51,1,51.0,6.705882352941177,0.8627450980392157,0.7058823529411765,4,0.007731958762886598
401,86,5,17.2,7.1976744186046515,0.813953488372093,0.7558139534883721,7,0.00860832137733142,31,1,31.0,8.0,0.967741935483871,0.7741935483870968,0,0.007194244604316547
402,83,5,16.6,7.144578313253012,0.8192771084337349,0.7590361445783133,6,0.007473841554559043,29,1,29.0,8.03448275862069,1.0,0.8275862068965517,0,0.007662835249042145
403,91,5,18.2,7.1098901098901095,0.8351648351648352,0.7582417582417582,6,0.006839945280437756,36,1,36.0,7.583333333333333,0.9444444444444444,0.7777777777777778,0,0.006493506493506494
404,88,5,17.6,7.045454545454546,0.7727272727272727,0.7613636363636364,8,0.00715307582260372,33,1,33.0,7.181818181818182,0.8787878787878788,0.8181818181818182,2,0.00749063670411985
405,88,5,17.6,7.931818181818182,0.8295454545454546,0.75,9,0.00902061855670103,31,1,31.0,8.32258064516129,0.967741935483871,0.7741935483870968,2,0.006993006993006993
406,92,5,18.4,6.717391304347826,0.7391304347826086,0.6413043478260869,11,0.0071633237822349575,34,1,34.0,7.294117647058823,0.8529411764705882,0.6764705882352942,3,0.007194244604316547
407,84,5,16.8,7.071428571428571,0.7619047619047619,0.7619047619047619,8,0.007473841554559043,33,1,33.0,7.0606060606060606,0.8181818181818182,0.7878787878787878,2,0.0076045627376425855
408,86,5,17.2,7.174418604651163,0.8255813953488372,0.6976744186046512,10,0.0072254335260115606,34,1,34.0,7.705882352941177,0.9117647058823529,0.8235294117647058,2,0.006825938566552901
409,85,5,17.0,7.8352941176470585,0.8470588235294118,0.7411764705882353,8,0.006738544474393531,28,1,28.0,8.892857142857142,1.0,0.8214285714285714,0,0.007246376811594203
410,89,5,17.8,7.146067415730337,0.7303370786516854,0.7191011235955056,10,0.0070028011204481795,32,1,32.0,7.5,0.875,0.71875,2,0.007434944237918215
411,87,5,17.4,7.482758620689655,0.7701149425287356,0.7241379310344828,10,0.0068775790921595595,34,1,34.0,7.647058823529412,0.8823529411764706,0.7647058823529411,2,0.006872852233676976
412,89,5,17.8,6.887640449438202,0.8089887640449438,0.7415730337078652,7,0.007204610951008645,33,1,33.0,7.575757575757576,0.9393939393939394,0.7575757575757576,1,0.0071174377224199285
413,86,5,17.2,7.511627906976744,0.813953488372093,0.7674418604651163,6,0.006896551724137931,30,1,30.0,8.633333333333333,0.9666666666666667,0.8333333333333334,0,0.006944444444444444
414,84,5,16.8,7.357142857142857,0.7261904761904762,0.7023809523809523,7,0.007204610951008645,32,1,32.0,7.53125,0.9375,0.78125,0,0.007352941176470588
415,92,5,18.4,7.1521739130434785,0.8043478260869565,0.7391304347826086,12,0.009497964721845319,33,1,33.0,7.9393939393939394,0.9393939393939394,0.7878787878787878,2,0.00684931506849315
416,92,5,18.4,6.836956521739131,0.7282608695652174,0.6956521739130435,10,0.007042253521126761,35,1,35.0,7.142857142857143,0.8857142857142857,0.7428571428571429,2,0.0070921985815602835
417,89,5,17.8,7.359550561797753,0.7865168539325843,0.7078651685393258,9,0.006811989100817439,32,1,32.0,7.46875,0.96875,0.71875,1,0.007434944237918215
418,99,5,19.8,6.434343434343434,0.7777777777777778,0.7171717171717171,14,0.006934812760055479,37,1,37.0,6.837837837837838,0.8378378378378378,0.7297297297297297,4,0.007017543859649123
419,93,5,18.6,7.043010752688172,0.7311827956989247,0.6989247311827957,9,0.006775067750677507,32,1,32.0,7.8125,0.96875,0.78125,0,0.0071174377224199285
420,88,5,17.6,7.409090909090909,0.7840909090909091,0.7613636363636364,7,0.006830601092896175,33,1,33.0,8.181818181818182,0.9696969696969697,0.7878787878787878,1,0.006644518272425249
421,89,5,17.8,7.235955056179775,0.797752808988764,0.6966292134831461,8,0.006906077348066298,34,1,34.0,7.411764705882353,0.9117647058823529,0.7647058823529411,2,0.007067137809187279
422,86,5,17.2,7.093023255813954,0.8604651162790697,0.7558139534883721,6,0.008708272859216255,33,1,33.0,7.666666666666667,0.9696969696969697,0.8181818181818182,0,0.010526315789473684
423,82,5,16.4,8.060975609756097,0.7317073170731707,0.7317073170731707,6,0.006793478260869565,28,1,28.0,9.321428571428571,0.8928571428571429,0.7857142857142857,0,0.006944444444444444
424,91,5,18.2,7.010989010989011,0.8021978021978022,0.7362637362637363,8,0.006944444444444444,34,1,34.0,7.529411764705882,0.8823529411764706,0.7647058823529411,2,0.006968641114982578
